46.7823;23.6376;TRUE
46.782;23.6371;FALSE
46.7819;23.6368;FALSE
46.7818;23.6364;FALSE
46.7819;23.6363;TRUE
46.7818;23.6361;FALSE
46.7816;23.6347;FALSE
46.7813;23.6325;FALSE
46.7811;23.6309;FALSE
46.7808;23.6286;FALSE
46.7808;23.628;FALSE
46.7808;23.6278;TRUE
46.7807;23.6276;FALSE
46.7806;23.6266;FALSE
46.7804;23.6254;FALSE
46.7799;23.6231;FALSE
46.7795;23.621;FALSE
46.7793;23.6199;FALSE
46.7792;23.6192;FALSE
46.779;23.6183;FALSE
46.779;23.6179;FALSE
46.7791;23.6179;TRUE
46.779;23.6178;FALSE
46.7789;23.6171;FALSE
46.7787;23.616;FALSE
46.7786;23.6154;FALSE
46.7786;23.6151;FALSE
46.7786;23.6149;FALSE
46.7786;23.6145;FALSE
46.7785;23.6143;FALSE
46.7784;23.6139;FALSE
46.7783;23.6136;FALSE
46.7782;23.6132;FALSE
46.7781;23.6128;FALSE
46.778;23.6121;FALSE
46.778;23.612;TRUE
46.778;23.612;FALSE
46.7778;23.6113;FALSE
46.7777;23.6104;FALSE
46.7775;23.6097;FALSE
46.7772;23.6086;FALSE
46.7771;23.6081;FALSE
46.777;23.6077;FALSE
46.7768;23.6071;FALSE
46.7766;23.6064;FALSE
46.7763;23.6056;FALSE
46.7761;23.605;FALSE
46.7761;23.6049;TRUE
46.776;23.6048;FALSE
46.7758;23.6043;FALSE
46.7755;23.6033;FALSE
46.7749;23.6018;FALSE
46.7744;23.6004;FALSE
46.7741;23.5996;FALSE
46.7737;23.5985;FALSE
46.7734;23.5974;FALSE
46.7734;23.5973;TRUE
46.7733;23.5973;FALSE
46.7731;23.5966;FALSE
46.7728;23.596;FALSE
46.7726;23.5953;FALSE
46.7725;23.5951;FALSE
46.7723;23.5945;FALSE
46.7721;23.5938;FALSE
46.7719;23.593;FALSE
46.7718;23.5925;FALSE
46.7717;23.5923;FALSE
46.7717;23.5921;FALSE
46.7716;23.5921;FALSE
46.7715;23.5915;FALSE
46.7713;23.5907;FALSE
46.7711;23.5902;FALSE
46.771;23.59;FALSE
46.7709;23.5897;FALSE
46.7706;23.5891;FALSE
46.7702;23.5882;FALSE
46.7698;23.5871;FALSE
46.7698;23.587;FALSE
46.7697;23.587;TRUE
46.7697;23.5869;FALSE
46.7695;23.5864;FALSE
46.7692;23.5857;FALSE
46.769;23.5854;FALSE
46.7686;23.5846;FALSE
46.7683;23.5841;FALSE
46.7681;23.5835;FALSE
46.7678;23.5829;FALSE
46.7674;23.5821;FALSE
46.7671;23.5815;FALSE
46.7668;23.5808;FALSE
46.7665;23.5802;FALSE
46.7666;23.5801;TRUE
46.7665;23.58;FALSE
46.7663;23.5795;FALSE
46.766;23.5788;FALSE
46.7657;23.5778;FALSE
46.7654;23.5772;FALSE
46.7652;23.5765;FALSE
46.7651;23.5762;FALSE
46.7649;23.5756;FALSE
46.7647;23.5749;FALSE
46.7645;23.5745;FALSE
46.7642;23.5739;FALSE
46.7638;23.5735;FALSE
46.7637;23.5733;TRUE
46.7636;23.5733;FALSE
46.7633;23.573;FALSE
46.7631;23.5727;FALSE
46.7629;23.572;FALSE
46.7625;23.5709;FALSE
46.7623;23.5701;FALSE
46.7621;23.5693;FALSE
46.7619;23.5682;FALSE
46.7616;23.5669;FALSE
46.7614;23.5661;FALSE
46.7611;23.5652;FALSE
46.7608;23.5642;FALSE
46.7609;23.5641;TRUE
46.7608;23.564;FALSE
46.7607;23.5634;FALSE
46.7606;23.5631;FALSE
46.7605;23.5623;FALSE
46.7605;23.5615;FALSE
46.7605;23.5606;FALSE
46.7604;23.5602;FALSE
46.7604;23.5595;FALSE
46.7605;23.5587;FALSE
46.7605;23.558;FALSE
46.7606;23.5576;FALSE
46.7606;23.5573;FALSE
46.7605;23.557;FALSE
46.7603;23.5569;FALSE
46.7602;23.5568;FALSE
46.76;23.5568;FALSE
46.7598;23.5569;FALSE
46.7597;23.5571;FALSE
46.7595;23.5572;FALSE
46.7592;23.5572;FALSE
46.7588;23.557;FALSE
46.7582;23.5567;FALSE
46.7576;23.5565;FALSE
46.7575;23.5564;TRUE
46.7574;23.5565;FALSE
46.757;23.5564;FALSE
46.7565;23.5564;FALSE
46.756;23.5563;FALSE
46.7557;23.5563;FALSE
46.7556;23.5563;FALSE
46.7553;23.5563;FALSE
46.7552;23.5565;FALSE
46.7552;23.5568;FALSE
46.7552;23.5576;FALSE
46.7553;23.5582;FALSE
46.7553;23.559;FALSE
46.7554;23.56;FALSE
46.7554;23.561;FALSE
46.7554;23.5618;FALSE
