46.7823;23.6376;TRUE
46.7821;23.6373;FALSE
46.7819;23.6369;FALSE
46.7818;23.6364;FALSE
46.7819;23.6363;TRUE
46.7818;23.6361;FALSE
46.7817;23.6355;FALSE
46.7816;23.6348;FALSE
46.7815;23.6338;FALSE
46.7814;23.6327;FALSE
46.7813;23.632;FALSE
46.7812;23.6314;FALSE
46.7811;23.6302;FALSE
46.7808;23.6283;FALSE
46.7808;23.6279;FALSE
46.7808;23.6278;TRUE
46.7807;23.6276;FALSE
46.7807;23.6272;FALSE
46.7806;23.6265;FALSE
46.7804;23.6254;FALSE
46.7802;23.6244;FALSE
46.7799;23.6232;FALSE
46.7796;23.6215;FALSE
46.7793;23.6201;FALSE
46.779;23.6182;FALSE
46.779;23.618;FALSE
46.7791;23.6179;TRUE
46.779;23.6178;FALSE
46.7789;23.6171;FALSE
46.7788;23.6166;FALSE
46.7786;23.6156;FALSE
46.7786;23.6152;FALSE
46.7786;23.6149;FALSE
46.7786;23.6146;FALSE
46.7785;23.6141;FALSE
46.7783;23.6138;FALSE
46.7783;23.6136;FALSE
46.7782;23.6132;FALSE
46.778;23.6123;FALSE
46.778;23.6121;FALSE
46.778;23.612;TRUE
46.7779;23.612;FALSE
46.7779;23.6115;FALSE
46.7777;23.6105;FALSE
46.7774;23.6093;FALSE
46.7772;23.6084;FALSE
46.777;23.6076;FALSE
46.7769;23.6072;FALSE
46.7767;23.6068;FALSE
46.7766;23.6064;FALSE
46.7764;23.6059;FALSE
46.7762;23.6054;FALSE
46.776;23.6049;FALSE
46.7761;23.6049;TRUE
46.776;23.6048;FALSE
46.7758;23.6042;FALSE
46.7755;23.6034;FALSE
46.7751;23.6023;FALSE
46.775;23.6019;FALSE
46.7748;23.6015;FALSE
46.7745;23.6007;FALSE
46.7743;23.6;FALSE
46.7741;23.5994;FALSE
46.7739;23.5989;FALSE
46.7736;23.5982;FALSE
46.7734;23.5974;FALSE
46.7734;23.5973;TRUE
46.7733;23.5973;FALSE
46.7731;23.5968;FALSE
46.7729;23.5961;FALSE
46.7727;23.5955;FALSE
46.7725;23.5952;FALSE
46.7724;23.5948;FALSE
46.7722;23.5942;FALSE
46.7721;23.5935;FALSE
46.7718;23.5927;FALSE
46.7716;23.592;FALSE
46.7715;23.5915;FALSE
46.7713;23.5908;FALSE
46.7711;23.5902;FALSE
46.771;23.59;FALSE
46.7708;23.5898;FALSE
46.7707;23.5893;FALSE
46.7704;23.5887;FALSE
46.7702;23.5882;FALSE
46.7698;23.587;FALSE
46.7697;23.587;TRUE
46.7697;23.5869;FALSE
46.7694;23.5864;FALSE
46.7691;23.5856;FALSE
46.7689;23.5851;FALSE
46.7685;23.5844;FALSE
